################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.8336955897435527E-01 a      2092     0    88     1     4
  3.1220874618476435E-01 a      2093     0    88     1     5
  2.6872756653750679E-01 a      2094     0    88     1     6
 -1.3423705738242853E+00 a      2095     0    88     1     7
 -5.1796294637086149E-01 a      2096     0    88     1     8
  3.4939254744215437E-01 a      2097     0    88     1     9
 -1.6092365635017089E-01 a      2098     0    88     1    10
 -5.9194772805175044E-01 a      2099     0    88     1    11
  1.7963271183599411E-01 a      2100     0    88     1    12
 -1.2459153648437978E-01 a      2101     0    88     1    13
 -4.0371741931358235E-01 a      2102     0    88     1    14
  6.8950084776587206E-02 a      2103     0    88     1    15
  4.2231581961734571E-01 a      2104     0    88     1    16
  8.2167190559728565E-01 a      2105     0    88     1    17
 -5.0875838624759841E-02 a      2106     0    88     1    18
 -3.0028234677273691E-01 a      2107     0    88     1    19
 -7.6899269417901359E-02 a      2108     0    88     1    20
 -7.0340279008284046E-02 a      2109     0    88     1    21
  2.7613425082988124E-01 a      2110     0    88     1    22
  5.3891125191152722E-01 a      2111     0    88     1    23
 -7.8622651052535975E-01 a      2112     0    88     1    24
 -5.9751187988639476E-01 a      2113     0    89     1     1
 -8.4843641813385184E-01 a      2114     0    89     1     2
 -9.7502229798665088E-02 a      2115     0    89     1     3
 -5.6834501391622083E-03 a      2116     0    89     1     4
 -8.0277104706509128E-01 a      2117     0    89     1     5
  3.6007812117471427E-01 a      2118     0    89     1     6
 -7.1465037758736771E-01 a      2119     0    89     1     7
  1.1337675136595005E-01 a      2120     0    89     1     8
  2.0422628071560550E-01 a      2121     0    89     1     9
  1.0561559716893928E-01 a      2122     0    89     1    10
  6.7114625620437918E-01 a      2123     0    89     1    11
  1.0069504513323213E+00 a      2124     0    89     1    12
 -3.3301224818851899E-01 a      2125     0    89     1    13
  1.4255543048210928E-01 a      2126     0    89     1    14
 -7.5331738849836918E-02 a      2127     0    89     1    15
  6.9735737372203910E-01 a      2128     0    89     1    16
  2.0699917153581524E-02 a      2129     0    89     1    17
 -5.6862676499880249E-01 a      2130     0    89     1    18
 -2.4842981361500674E-01 a      2131     0    89     1    19
 -4.0612673300194241E-01 a      2132     0    89     1    20
  4.6084376128567486E-02 a      2133     0    89     1    21
  1.5283271189821729E-01 a      2134     0    89     1    22
 -1.1927191779722951E-01 a      2135     0    89     1    23
 -5.1228546905047945E-01 a      2136     0    89     1    24
  7.0081471507344861E-01 a      2137     0    90     1     1
  3.4906394847844413E-01 a      2138     0    90     1     2
  1.2026004649644944E+00 a      2139     0    90     1     3
 -4.8708987731475994E-01 a      2140     0    90     1     4
  7.5409995317249900E-01 a      2141     0    90     1     5
 -1.9114751681404682E-01 a      2142     0    90     1     6
  1.0800852955753389E-02 a      2143     0    90     1     7
 -1.2189156450600482E-01 a      2144     0    90     1     8
 -4.3453190748323872E-01 a      2145     0    90     1     9
 -3.9145274478272457E-02 a      2146     0    90     1    10
 -6.5297445327157800E-04 a      2147     0    90     1    11
  1.1741791017716692E-01 a      2148     0    90     1    12
  5.6459644217152871E-01 a      2149     0    90     1    13
 -5.4612255551596101E-02 a      2150     0    90     1    14
  5.8987253210348700E-01 a      2151     0    90     1    15
  9.3169922791876941E-02 a      2152     0    90     1    16
 -3.9351951272070762E-01 a      2153     0    90     1    17
 -4.6285797082496583E-01 a      2154     0    90     1    18
 -2.2128723549504259E-01 a      2155     0    90     1    19
 -1.4719580062387011E-01 a      2156     0    90     1    20
  6.4951665236549258E-02 a      2157     0    90     1    21
 -2.0675679248181103E-01 a      2158     0    90     1    22
 -7.7624835361368250E-01 a      2159     0    90     1    23
 -4.4016433784755710E-01 a      2160     0    90     1    24
 -5.8036232468633542E-01 a      2161     0    91     1     1
 -7.4691369420052978E-01 a      2162     0    91     1     2
 -9.2439080483033398E-01 a      2163     0    91     1     3
  2.7130701113047023E-02 a      2164     0    91     1     4
 -8.7500023422411616E-02 a      2165     0    91     1     5
  4.5835667804996760E-01 a      2166     0    91     1     6
  2.8990042159523732E-01 a      2167     0    91     1     7
  2.0321821986421251E-01 a      2168     0    91     1     8
 -2.5540815103142035E-02 a      2169     0    91     1     9
 -4.5901854293195446E-02 a      2170     0    91     1    10
 -6.2918772755741079E-02 a      2171     0    91     1    11
  1.8718848149146922E-01 a      2172     0    91     1    12
  4.5879038071303541E-01 a      2173     0    91     1    13
  8.4651801413691816E-02 a      2174     0    91     1    14
 -1.3116808845500710E-01 a      2175     0    91     1    15
 -2.1709394359764689E-01 a      2176     0    91     1    16
 -3.4264180349259882E-01 a      2177     0    91     1    17
  1.6574595956913699E-01 a      2178     0    91     1    18
 -1.1095321366898697E-01 a      2179     0    91     1    19
  6.4035483752837563E-01 a      2180     0    91     1    20
  5.3551668233331434E-02 a      2181     0    91     1    21
  1.1042800484949947E-01 a      2182     0    91     1    22
  2.4319000065799817E-01 a      2183     0    91     1    23
  5.9409674660709877E-01 a      2184     0    91     1    24
  9.8199638834955708E-02 a      2185     0    92     1     1
  2.5750424681676093E-01 a      2186     0    92     1     2
  1.4163237398515235E-01 a      2187     0    92     1     3
 -1.9143095276675162E-01 a      2188     0    92     1     4
 -4.5745654627829502E-01 a      2189     0    92     1     5
 -2.2672113982049319E-01 a      2190     0    92     1     6
  5.3183849520249005E-01 a      2191     0    92     1     7
 -3.2635326575290960E-02 a      2192     0    92     1     8
  1.4670915690625104E-02 a      2193     0    92     1     9
 -2.8667768513009179E-01 a      2194     0    92     1    10
 -5.9225328307184044E-01 a      2195     0    92     1    11
 -4.7027752819817981E-01 a      2196     0    92     1    12
  8.1177632043733938E-01 a      2197     0    92     1    13
 -3.8981332216382886E-01 a      2198     0    92     1    14
 -8.3692728294253352E-02 a      2199     0    92     1    15
 -5.7297286009808390E-01 a      2200     0    92     1    16
 -5.1464723621632580E-01 a      2201     0    92     1    17
  2.4676581049372315E-01 a      2202     0    92     1    18
  3.6099835027564198E-01 a      2203     0    92     1    19
  7.8573867651964702E-01 a      2204     0    92     1    20
  1.7473090672812097E-01 a      2205     0    92     1    21
 -3.3441461955977858E-01 a      2206     0    92     1    22
  4.8721784397540324E-01 a      2207     0    92     1    23
 -1.9867505903089516E-01 a      2208     0    92     1    24
  7.4610991371837229E-02 a      2209     0    93     1     1
 -3.4860529944818097E-01 a      2210     0    93     1     2
  1.1358351135071221E-01 a      2211     0    93     1     3
  1.5016443266710908E-01 a      2212     0    93     1     4
  2.0497014891455931E-01 a      2213     0    93     1     5
 -2.5476479057914747E-01 a      2214     0    93     1     6
  3.6220447465258127E-01 a      2215     0    93     1     7
 -1.7679287293815890E-01 a      2216     0    93     1     8
  7.2938036841479717E-02 a      2217     0    93     1     9
  3.6812821976644194E-01 a      2218     0    93     1    10
  2.5198759091559591E-02 a      2219     0    93     1    11
 -3.3140119508068382E-02 a      2220     0    93     1    12
 -6.0831040230292954E-01 a      2221     0    93     1    13
 -1.3025691739457413E-02 a      2222     0    93     1    14
 -3.3837181731568622E-01 a      2223     0    93     1    15
  4.6707762530289876E-01 a      2224     0    93     1    16
 -5.4050707627371830E-01 a      2225     0    93     1    17
  1.0827816677372114E-01 a      2226     0    93     1    18
 -1.2506240200010113E-01 a      2227     0    93     1    19
 -3.7938018213112802E-02 a      2228     0    93     1    20
 -1.7156277511197071E-01 a      2229     0    93     1    21
 -6.2117636275896081E-02 a      2230     0    93     1    22
  6.6485062335680323E-01 a      2231     0    93     1    23
  3.2911506980609781E-02 a      2232     0    93     1    24
  3.7758726090635675E-01 a      2233     0    94     1     1
  4.0953218002774083E-01 a      2234     0    94     1     2
 -4.6834341895242836E-03 a      2235     0    94     1     3
  5.2738325296647133E-02 a      2236     0    94     1     4
  2.4563199991709705E-01 a      2237     0    94     1     5
 -2.4694513130937623E-01 a      2238     0    94     1     6
  2.2376546143892195E-01 a      2239     0    94     1     7
  6.8047150352421482E-02 a      2240     0    94     1     8
  1.1140061664061898E-01 a      2241     0    94     1     9
 -1.4141368796930509E-02 a      2242     0    94     1    10
 -2.3194079685331062E-02 a      2243     0    94     1    11
 -9.4227597452301165E-02 a      2244     0    94     1    12
 -1.6700069278751003E-02 a      2245     0    94     1    13
  2.0900384022800694E-01 a      2246     0    94     1    14
  2.4787400406017956E-01 a      2247     0    94     1    15
 -8.1333619234842724E-02 a      2248     0    94     1    16
 -1.5882963806644562E-01 a      2249     0    94     1    17
 -2.2231921475739623E-02 a      2250     0    94     1    18
 -9.9748216064882503E-02 a      2251     0    94     1    19
  1.5144191258727169E-01 a      2252     0    94     1    20
  6.4218119722146999E-02 a      2253     0    94     1    21
 -6.4031761886216829E-02 a      2254     0    94     1    22
 -2.1377062633696564E-01 a      2255     0    94     1    23
 -4.0842749108334395E-02 a      2256     0    94     1    24
 -8.9826842267084517E-01 a      2257     0    95     1     1
  3.4600972545386532E-01 a      2258     0    95     1     2
 -1.3124619716742976E+00 a      2259     0    95     1     3
 -9.1091560018729645E-01 a      2260     0    95     1     4
 -4.6578222923677193E-01 a      2261     0    95     1     5
  5.4051841115962440E-01 a      2262     0    95     1     6
 -5.5858821288018934E-01 a      2263     0    95     1     7
  3.0906988183035156E-01 a      2264     0    95     1     8
  2.4412967539022093E-01 a      2265     0    95     1     9
  2.8812149607635001E-01 a      2266     0    95     1    10
 -5.1373308495839576E-01 a      2267     0    95     1    11
 -4.7794283514579655E-01 a      2268     0    95     1    12
 -7.5480611949463050E-01 a      2269     0    95     1    13
  1.1622477288236534E-01 a      2270     0    95     1    14
 -4.0852294819728727E-02 a      2271     0    95     1    15
 -1.0515367951994912E+00 a      2272     0    95     1    16
  6.7998947163475154E-01 a      2273     0    95     1    17
 -7.9923188156148656E-02 a      2274     0    95     1    18
 -2.2473034183943481E-02 a      2275     0    95     1    19
 -4.0398115798261069E-01 a      2276     0    95     1    20
 -2.3547434553622196E-01 a      2277     0    95     1    21
  1.0402834271412384E-01 a      2278     0    95     1    22
 -5.8464726416367185E-01 a      2279     0    95     1    23
  2.0691049334306680E-01 a      2280     0    95     1    24
 -1.3826321808345557E-01 a      2281     0    96     1     1
 -4.6800147244696927E-01 a      2282     0    96     1     2
  1.9082277675209464E-01 a      2283     0    96     1     3
  4.9416008460063715E-01 a      2284     0    96     1     4
  1.9561891265451437E-01 a      2285     0    96     1     5
 -2.8787966990645020E-01 a      2286     0    96     1     6
 -8.6056820261819628E-03 a      2287     0    96     1     7
 -9.5689279297557647E-02 a      2288     0    96     1     8
 -3.5327799779723494E-02 a      2289     0    96     1     9
 -4.7141419605495055E-01 a      2290     0    96     1    10
 -5.6404916293113991E-02 a      2291     0    96     1    11
  1.7656313420521891E-01 a      2292     0    96     1    12
  2.9650479604887453E-01 a      2293     0    96     1    13
  2.3317361072497675E-01 a      2294     0    96     1    14
 -1.4724976520097527E-01 a      2295     0    96     1    15
  2.3015140463762469E-02 a      2296     0    96     1    16
 -1.1855732836887869E-01 a      2297     0    96     1    17
  2.3234133204276846E-02 a      2298     0    96     1    18
  9.6038055549779039E-02 a      2299     0    96     1    19
  4.9700482217281511E-01 a      2300     0    96     1    20
  8.6576395000441356E-02 a      2301     0    96     1    21
  1.7247698995954602E-01 a      2302     0    96     1    22
  4.8913140691602308E-01 a      2303     0    96     1    23
  6.8123988626423682E-01 a      2304     0    96     1    24
 -3.1110678539446091E-01 a      2305     0    97     1     1
 -1.0792551770597916E-02 a      2306     0    97     1     2
  3.8894976560391314E-02 a      2307     0    97     1     3
 -3.3687122078515225E-01 a      2308     0    97     1     4
 -8.8353005388914940E-02 a      2309     0    97     1     5
  4.9600873453704220E-01 a      2310     0    97     1     6
