################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.8569537936833317E-02 a      1456     0    61     1    16
  3.8221325864644956E-01 a      1457     0    61     1    17
  1.5327903567090370E-01 a      1458     0    61     1    18
  6.3866534933068334E-02 a      1459     0    61     1    19
  1.1224957684827715E-01 a      1460     0    61     1    20
 -4.1556678085548984E-02 a      1461     0    61     1    21
  9.2639509387320448E-02 a      1462     0    61     1    22
  1.5085903698422920E-01 a      1463     0    61     1    23
  1.7439117478771507E-01 a      1464     0    61     1    24
 -5.1360908865184587E-02 a      1465     0    62     1     1
  1.4203347759535037E-01 a      1466     0    62     1     2
  1.9958259670820828E-02 a      1467     0    62     1     3
  5.5188102707346802E-02 a      1468     0    62     1     4
 -5.5870180664411233E-02 a      1469     0    62     1     5
  6.0698061802695505E-02 a      1470     0    62     1     6
 -4.8325851500019557E-02 a      1471     0    62     1     7
 -1.9150318978762615E-01 a      1472     0    62     1     8
 -1.7000935582279106E-01 a      1473     0    62     1     9
 -1.2415466669393936E-01 a      1474     0    62     1    10
  2.3185936030434859E-01 a      1475     0    62     1    11
  2.1806657334036222E-01 a      1476     0    62     1    12
 -1.6062551394954711E-01 a      1477     0    62     1    13
  1.1096685765363704E-01 a      1478     0    62     1    14
 -1.2955006238038122E-01 a      1479     0    62     1    15
  2.6577332794650993E-01 a      1480     0    62     1    16
  6.4580126850373523E-02 a      1481     0    62     1    17
  2.4829995512221906E-01 a      1482     0    62     1    18
 -4.5936741219082415E-02 a      1483     0    62     1    19
  1.7862154630220495E-01 a      1484     0    62     1    20
 -5.7351606656112691E-02 a      1485     0    62     1    21
  2.9788459703395533E-02 a      1486     0    62     1    22
 -1.4189238623521827E-01 a      1487     0    62     1    23
  9.8296240801636250E-02 a      1488     0    62     1    24
 -1.5737821277355835E-02 a      1489     0    63     1     1
 -1.7328519529337588E-01 a      1490     0    63     1     2
 -5.4311470765120433E-02 a      1491     0    63     1     3
 -1.3541328880815137E-01 a      1492     0    63     1     4
  8.9284162144490420E-02 a      1493     0    63     1     5
  7.0155434340629680E-02 a      1494     0    63     1     6
 -2.3982333841635575E-01 a      1495     0    63     1     7
  1.8221302514281842E-01 a      1496     0    63     1     8
  2.8737068220688059E-02 a      1497     0    63     1     9
  1.9294482649346197E-02 a      1498     0    63     1    10
  1.4604493478720748E-01 a      1499     0    63     1    11
 -1.4588895680984348E-01 a      1500     0    63     1    12
 -1.6168141324162215E-02 a      1501     0    63     1    13
 -1.5209666222409274E-01 a      1502     0    63     1    14
  1.8136551890117342E-01 a      1503     0    63     1    15
  2.3141388102836710E-02 a      1504     0    63     1    16
 -7.9608169438006221E-02 a      1505     0    63     1    17
 -9.5309590265099151E-02 a      1506     0    63     1    18
  1.0513965436659162E-01 a      1507     0    63     1    19
  1.9125633880790160E-01 a      1508     0    63     1    20
 -2.5429415433557982E-02 a      1509     0    63     1    21
  1.0636769248488900E-01 a      1510     0    63     1    22
 -2.0057427811437458E-02 a      1511     0    63     1    23
  9.9330784349808798E-02 a      1512     0    63     1    24
 -9.2324772332235183E-02 a      1513     0    64     1     1
 -2.2196459764998092E-01 a      1514     0    64     1     2
 -3.2287711837870053E-01 a      1515     0    64     1     3
 -6.2838029756148564E-02 a      1516     0    64     1     4
  9.0355140751854690E-02 a      1517     0    64     1     5
  1.4663554033988979E-01 a      1518     0    64     1     6
 -6.5023909338057767E-02 a      1519     0    64     1     7
  1.0424906750050170E-01 a      1520     0    64     1     8
  3.9607114506863328E-02 a      1521     0    64     1     9
  3.5995227906737537E-02 a      1522     0    64     1    10
  1.6588716227069086E-01 a      1523     0    64     1    11
 -1.9518772815140500E-01 a      1524     0    64     1    12
  1.7269930548460058E-01 a      1525     0    64     1    13
  2.8902167061555923E-02 a      1526     0    64     1    14
 -6.2775002200084043E-02 a      1527     0    64     1    15
 -2.8686475543647533E-02 a      1528     0    64     1    16
  1.4877519089779398E-01 a      1529     0    64     1    17
 -3.1220078480161079E-01 a      1530     0    64     1    18
  6.3728693879370017E-03 a      1531     0    64     1    19
 -1.1744930772694126E-01 a      1532     0    64     1    20
  1.2632520210403650E-01 a      1533     0    64     1    21
 -1.0852696672339125E-01 a      1534     0    64     1    22
  1.6180385846645315E-02 a      1535     0    64     1    23
  1.0599846545685376E-01 a      1536     0    64     1    24
 -2.6129534239653646E-01 a      1537     0    65     1     1
 -1.6332448044905429E-01 a      1538     0    65     1     2
 -3.9261473910649630E-02 a      1539     0    65     1     3
 -5.9735672160909123E-02 a      1540     0    65     1     4
  8.8926379802920355E-02 a      1541     0    65     1     5
 -3.0487155829539404E-02 a      1542     0    65     1     6
 -5.2747005405639376E-02 a      1543     0    65     1     7
  3.1920977855839333E-02 a      1544     0    65     1     8
 -9.7667999683328913E-02 a      1545     0    65     1     9
 -4.1963838191533771E-02 a      1546     0    65     1    10
 -6.8519013710948859E-02 a      1547     0    65     1    11
  1.2081180912063864E-01 a      1548     0    65     1    12
  4.2249375213870240E-02 a      1549     0    65     1    13
  9.5353575938362217E-02 a      1550     0    65     1    14
  1.8448257462601342E-01 a      1551     0    65     1    15
  6.9139639991307122E-02 a      1552     0    65     1    16
  1.6547247249958003E-01 a      1553     0    65     1    17
 -1.7091085041432713E-01 a      1554     0    65     1    18
  6.0759654461977425E-02 a      1555     0    65     1    19
  1.5820437439290516E-01 a      1556     0    65     1    20
  1.4612299499514786E-01 a      1557     0    65     1    21
  2.2902529896652407E-01 a      1558     0    65     1    22
  1.4778355555302558E-01 a      1559     0    65     1    23
  5.3956758342732836E-02 a      1560     0    65     1    24
  4.8175482373357968E-02 a      1561     0    66     1     1
 -2.4859551422577059E-01 a      1562     0    66     1     2
 -8.5199214983390240E-02 a      1563     0    66     1     3
 -4.9664034772413525E-02 a      1564     0    66     1     4
  1.1388442579131898E-01 a      1565     0    66     1     5
 -2.1373128052656082E-01 a      1566     0    66     1     6
  2.1750027000677094E-01 a      1567     0    66     1     7
 -9.3569940450452749E-02 a      1568     0    66     1     8
  2.1598298511055913E-01 a      1569     0    66     1     9
  2.7179552395860818E-01 a      1570     0    66     1    10
 -6.0478770259350757E-02 a      1571     0    66     1    11
  5.8484463020859974E-02 a      1572     0    66     1    12
  2.6583110015218714E-01 a      1573     0    66     1    13
  1.5117075872620933E-01 a      1574     0    66     1    14
  3.3673537740490367E-01 a      1575     0    66     1    15
  1.2623541425779045E-01 a      1576     0    66     1    16
 -1.5403824845236647E-01 a      1577     0    66     1    17
 -3.0901419821285470E-01 a      1578     0    66     1    18
 -4.0273809250486146E-02 a      1579     0    66     1    19
 -5.5982246234163868E-02 a      1580     0    66     1    20
  9.1464518160663671E-03 a      1581     0    66     1    21
  1.7334217956216005E-01 a      1582     0    66     1    22
  1.5623663952853915E-02 a      1583     0    66     1    23
  4.6871333644323492E-02 a      1584     0    66     1    24
  1.8314177221529816E-02 a      1585     0    67     1     1
 -2.2622392529957527E-01 a      1586     0    67     1     2
 -2.1272435365771938E-01 a      1587     0    67     1     3
  2.4741478055337474E-01 a      1588     0    67     1     4
  3.1216469082346243E-01 a      1589     0    67     1     5
  4.1708644269228226E-02 a      1590     0    67     1     6
 -2.3515736697407336E-02 a      1591     0    67     1     7
  4.5805256352052626E-02 a      1592     0    67     1     8
  6.3466307303500294E-02 a      1593     0    67     1     9
 -2.7210536112599239E-02 a      1594     0    67     1    10
 -1.7424506390120847E-01 a      1595     0    67     1    11
  2.1087077251893324E-01 a      1596     0    67     1    12
 -2.5038438987501625E-02 a      1597     0    67     1    13
  7.5899709381862066E-02 a      1598     0    67     1    14
  1.3340530505224310E-01 a      1599     0    67     1    15
  5.9399160449693747E-02 a      1600     0    67     1    16
  2.0632546868783342E-02 a      1601     0    67     1    17
  3.3287038717074480E-01 a      1602     0    67     1    18
 -1.7458272004670799E-02 a      1603     0    67     1    19
 -2.1951568695348589E-01 a      1604     0    67     1    20
 -3.9582191075993547E-02 a      1605     0    67     1    21
  4.1475912269348891E-01 a      1606     0    67     1    22
 -1.7778540631971473E-01 a      1607     0    67     1    23
  1.7462756971027696E-01 a      1608     0    67     1    24
  1.9330090885452447E-01 a      1609     0    68     1     1
  1.0647810247932081E-01 a      1610     0    68     1     2
  2.1111909951612978E-01 a      1611     0    68     1     3
 -1.1691508490394834E-01 a      1612     0    68     1     4
  4.6396584579456279E-02 a      1613     0    68     1     5
 -6.9892577609555084E-02 a      1614     0    68     1     6
  6.4674491770543061E-02 a      1615     0    68     1     7
 -1.3152208282597420E-02 a      1616     0    68     1     8
  8.5170627381005809E-02 a      1617     0    68     1     9
 -2.4055723476717354E-02 a      1618     0    68     1    10
 -1.2870681741054454E-01 a      1619     0    68     1    11
  2.5761432527511879E-01 a      1620     0    68     1    12
 -1.2966666818989370E-01 a      1621     0    68     1    13
  1.9526591322039652E-01 a      1622     0    68     1    14
 -1.4240235036760035E-01 a      1623     0    68     1    15
  1.5262297351074039E-01 a      1624     0    68     1    16
 -5.8734615813930188E-03 a      1625     0    68     1    17
 -1.3662315220260685E-01 a      1626     0    68     1    18
  2.8426555882318245E-02 a      1627     0    68     1    19
 -1.3069160230202043E-02 a      1628     0    68     1    20
 -3.2076058316025974E-02 a      1629     0    68     1    21
  1.2465770660470543E-01 a      1630     0    68     1    22
 -1.1659114715834390E-02 a      1631     0    68     1    23
 -2.1066960450551056E-01 a      1632     0    68     1    24
 -7.9120639845109655E-02 a      1633     0    69     1     1
 -1.9337747635856078E-01 a      1634     0    69     1     2
 -5.5589909968877006E-02 a      1635     0    69     1     3
  4.5844042220007625E-02 a      1636     0    69     1     4
 -8.6191249811067086E-02 a      1637     0    69     1     5
  1.6162530620591642E-01 a      1638     0    69     1     6
  2.0665372502151033E-01 a      1639     0    69     1     7
  1.2749295515302295E-01 a      1640     0    69     1     8
 -4.9639333924057873E-02 a      1641     0    69     1     9
 -1.3215169849164382E-02 a      1642     0    69     1    10
  1.8369739324001860E-01 a      1643     0    69     1    11
 -2.0793843474174881E-01 a      1644     0    69     1    12
 -2.1503908756006149E-01 a      1645     0    69     1    13
  9.9851133309878909E-02 a      1646     0    69     1    14
 -4.6108482140243455E-02 a      1647     0    69     1    15
 -1.2910302742592569E-01 a      1648     0    69     1    16
  1.1163926367667076E-01 a      1649     0    69     1    17
  2.6100719390714056E-01 a      1650     0    69     1    18
 -1.7201935822157183E-01 a      1651     0    69     1    19
  9.8143740457671214E-02 a      1652     0    69     1    20
 -6.0492392243249558E-03 a      1653     0    69     1    21
  3.6143643910923229E-02 a      1654     0    69     1    22
  2.6823926965946809E-01 a      1655     0    69     1    23
 -4.0026106681590977E-02 a      1656     0    69     1    24
  8.5857242860609501E-02 a      1657     0    70     1     1
  3.1548436800860002E-02 a      1658     0    70     1     2
 -5.1133639296442539E-02 a      1659     0    70     1     3
 -1.0173126079233970E-01 a      1660     0    70     1     4
 -1.2748323629490699E-01 a      1661     0    70     1     5
  1.5280312442795393E-01 a      1662     0    70     1     6
 -5.0949653904796770E-02 a      1663     0    70     1     7
 -6.0567442245978171E-03 a      1664     0    70     1     8
 -1.6881756688527333E-01 a      1665     0    70     1     9
 -1.2684139004261926E-02 a      1666     0    70     1    10
  6.6581806309575211E-03 a      1667     0    70     1    11
 -1.2605428115335014E-02 a      1668     0    70     1    12
 -3.2412314443113807E-02 a      1669     0    70     1    13
  3.0284796622940299E-02 a      1670     0    70     1    14
  7.1913127121013887E-02 a      1671     0    70     1    15
 -1.2226852551607090E-01 a      1672     0    70     1    16
