################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.5834814155697304E-02 a      1437     0    60     1    21
  4.9478833430016561E-01 a      1438     0    60     1    22
 -3.7652797867496632E-02 a      1439     0    60     1    23
 -2.3033988820507476E-01 a      1440     0    60     1    24
 -9.9841526871305361E-02 a      1441     0    61     1     1
 -2.1467397258113172E-01 a      1442     0    61     1     2
  2.5970506077874633E-01 a      1443     0    61     1     3
 -4.6600635512384381E-01 a      1444     0    61     1     4
  1.0597614482201452E+00 a      1445     0    61     1     5
 -6.7013550835767555E-01 a      1446     0    61     1     6
  5.8659363606202464E-01 a      1447     0    61     1     7
  3.9744007993114305E-01 a      1448     0    61     1     8
  2.5368239620310529E-01 a      1449     0    61     1     9
 -7.7950446132010076E-01 a      1450     0    61     1    10
  1.4515818263959382E-01 a      1451     0    61     1    11
 -2.6006032022007003E-01 a      1452     0    61     1    12
  5.1887027670476829E-02 a      1453     0    61     1    13
 -7.3868614150164913E-01 a      1454     0    61     1    14
  9.1370035240020286E-01 a      1455     0    61     1    15
 -8.2479543425969248E-02 a      1456     0    61     1    16
  8.7187775643632703E-01 a      1457     0    61     1    17
  8.3233558990043713E-02 a      1458     0    61     1    18
 -8.5445186926946526E-01 a      1459     0    61     1    19
 -1.3416010676590254E-01 a      1460     0    61     1    20
  1.7729481677236725E-01 a      1461     0    61     1    21
 -5.9999839989552273E-01 a      1462     0    61     1    22
  2.5529400924846546E-01 a      1463     0    61     1    23
 -6.0653350609349410E-01 a      1464     0    61     1    24
 -9.1664406277970534E-01 a      1465     0    62     1     1
  2.2544782248144088E-01 a      1466     0    62     1     2
 -1.1168717886786717E+00 a      1467     0    62     1     3
  1.6510230266259382E-01 a      1468     0    62     1     4
  4.3412227241915913E-01 a      1469     0    62     1     5
  4.8718898502990748E-01 a      1470     0    62     1     6
  1.2106124638311289E+00 a      1471     0    62     1     7
  1.8235058031229265E-01 a      1472     0    62     1     8
 -1.0024697145352304E+00 a      1473     0    62     1     9
  1.5643148754838393E-01 a      1474     0    62     1    10
  7.4920713974379133E-02 a      1475     0    62     1    11
  3.6739336636730832E-02 a      1476     0    62     1    12
  1.3855234414063611E-01 a      1477     0    62     1    13
  2.4060503122346341E-01 a      1478     0    62     1    14
  9.2043089759921670E-01 a      1479     0    62     1    15
 -2.8186643072020728E-01 a      1480     0    62     1    16
  2.8829593042708940E-01 a      1481     0    62     1    17
  6.5095279400718375E-01 a      1482     0    62     1    18
  4.5349622684314939E-01 a      1483     0    62     1    19
  5.4159630463563080E-01 a      1484     0    62     1    20
  1.0599118531376015E+00 a      1485     0    62     1    21
  6.7941528790558325E-01 a      1486     0    62     1    22
 -5.3041681604761817E-02 a      1487     0    62     1    23
  3.7946510096031782E-01 a      1488     0    62     1    24
  1.3156383756333641E+00 a      1489     0    63     1     1
  5.0359513643263021E-01 a      1490     0    63     1     2
 -1.2245146982792809E+00 a      1491     0    63     1     3
 -7.3846266984565401E-01 a      1492     0    63     1     4
 -5.0893519595504609E-02 a      1493     0    63     1     5
 -1.0776446827033663E+00 a      1494     0    63     1     6
  4.3193699676173127E-02 a      1495     0    63     1     7
 -5.6125959978348983E-01 a      1496     0    63     1     8
  5.8058177344160966E-01 a      1497     0    63     1     9
  1.3498378139294323E+00 a      1498     0    63     1    10
 -3.2663507124190660E-01 a      1499     0    63     1    11
 -1.0808533698774934E+00 a      1500     0    63     1    12
 -1.7498025333577631E+00 a      1501     0    63     1    13
 -7.0274115893846489E-01 a      1502     0    63     1    14
  1.3543625836295935E-02 a      1503     0    63     1    15
 -9.9847515609445514E-01 a      1504     0    63     1    16
 -1.6880170702011188E+00 a      1505     0    63     1    17
  9.6563755663711193E-01 a      1506     0    63     1    18
 -5.4713374577655662E-02 a      1507     0    63     1    19
 -1.1931147032872209E+00 a      1508     0    63     1    20
  1.1743606619780290E-01 a      1509     0    63     1    21
 -3.7538401407252980E-01 a      1510     0    63     1    22
 -3.4804708181766164E-01 a      1511     0    63     1    23
 -6.9749246248133362E-02 a      1512     0    63     1    24
 -2.7928869347344959E-01 a      1513     0    64     1     1
 -2.0865650004292988E-01 a      1514     0    64     1     2
  7.5873890013661027E-01 a      1515     0    64     1     3
  4.8411291718778954E-01 a      1516     0    64     1     4
 -1.4056156820909757E-01 a      1517     0    64     1     5
  5.3184331903861881E-01 a      1518     0    64     1     6
  2.2542287528831681E-01 a      1519     0    64     1     7
 -2.3286741337441791E-01 a      1520     0    64     1     8
 -7.1556168610187687E-01 a      1521     0    64     1     9
 -2.9600866126623460E-01 a      1522     0    64     1    10
 -3.5913974837807289E-01 a      1523     0    64     1    11
 -1.5211220723594712E-01 a      1524     0    64     1    12
 -9.8636514650560475E-02 a      1525     0    64     1    13
 -2.3730466495595925E-01 a      1526     0    64     1    14
 -3.8491317529046815E-01 a      1527     0    64     1    15
  8.5888024281351205E-01 a      1528     0    64     1    16
  5.5002562457044234E-02 a      1529     0    64     1    17
  2.0999983342057288E-01 a      1530     0    64     1    18
  5.0799290161658728E-01 a      1531     0    64     1    19
 -2.3837288881115679E-01 a      1532     0    64     1    20
 -8.4662141062309404E-01 a      1533     0    64     1    21
  3.4347750011692886E-02 a      1534     0    64     1    22
  1.0016705777379653E-02 a      1535     0    64     1    23
 -6.0097343318367835E-01 a      1536     0    64     1    24
  9.9984878561176271E-02 a      1537     0    65     1     1
 -6.0895614971444141E-02 a      1538     0    65     1     2
  5.0288957019321932E-04 a      1539     0    65     1     3
 -1.4086500287522608E-01 a      1540     0    65     1     4
 -6.9617031501977666E-01 a      1541     0    65     1     5
 -1.3378603776862172E-01 a      1542     0    65     1     6
  1.5048815881448782E-01 a      1543     0    65     1     7
  3.5235301412179260E-02 a      1544     0    65     1     8
  2.0291192402492036E-01 a      1545     0    65     1     9
  1.8496989808682245E-02 a      1546     0    65     1    10
  1.5176982473563383E-02 a      1547     0    65     1    11
 -2.8371552716038678E-01 a      1548     0    65     1    12
  6.6859199281376000E-02 a      1549     0    65     1    13
 -4.9536611894940918E-01 a      1550     0    65     1    14
  1.4199145579437642E-02 a      1551     0    65     1    15
  4.4590687006910085E-01 a      1552     0    65     1    16
  1.0495572275783603E-01 a      1553     0    65     1    17
  1.0665365118475205E-01 a      1554     0    65     1    18
  3.3722449777081304E-01 a      1555     0    65     1    19
 -7.3384405767804001E-02 a      1556     0    65     1    20
  1.9181716078412975E-01 a      1557     0    65     1    21
 -1.1149482475288493E-02 a      1558     0    65     1    22
  2.0051931851349719E-01 a      1559     0    65     1    23
 -1.2775482528242479E-01 a      1560     0    65     1    24
  5.8830386885420916E-01 a      1561     0    66     1     1
 -3.1663359639190641E-01 a      1562     0    66     1     2
  1.4365340929536341E-02 a      1563     0    66     1     3
  4.5197837522891615E-01 a      1564     0    66     1     4
  6.3205645432590620E-04 a      1565     0    66     1     5
  4.9353720784689342E-01 a      1566     0    66     1     6
 -3.5191232222022545E-01 a      1567     0    66     1     7
 -3.8103831984598613E-01 a      1568     0    66     1     8
 -2.1836690898362138E-01 a      1569     0    66     1     9
 -5.0208477625975717E-02 a      1570     0    66     1    10
  2.6174188697098527E-01 a      1571     0    66     1    11
  3.9840166603560506E-01 a      1572     0    66     1    12
 -8.2994882593421226E-01 a      1573     0    66     1    13
 -8.4759088049607600E-01 a      1574     0    66     1    14
 -3.9778084921570167E-01 a      1575     0    66     1    15
 -7.3413924738694947E-01 a      1576     0    66     1    16
 -1.6004915558948760E-01 a      1577     0    66     1    17
  4.3081992910483335E-01 a      1578     0    66     1    18
 -1.3195169348842381E-01 a      1579     0    66     1    19
 -6.8131532212939816E-01 a      1580     0    66     1    20
  5.5082293330819210E-02 a      1581     0    66     1    21
  2.0005167042593661E-01 a      1582     0    66     1    22
 -6.1656077164659107E-01 a      1583     0    66     1    23
  1.4168345929136680E-01 a      1584     0    66     1    24
 -8.0208755746820337E-01 a      1585     0    67     1     1
  6.6556283910953751E-01 a      1586     0    67     1     2
  6.8177108660005947E-01 a      1587     0    67     1     3
  3.3962917624409439E-01 a      1588     0    67     1     4
  3.4537123265693209E-01 a      1589     0    67     1     5
 -3.8903859591330781E-01 a      1590     0    67     1     6
  1.3303324464615685E-01 a      1591     0    67     1     7
  4.0269649527719587E-01 a      1592     0    67     1     8
  5.8147959742106313E-02 a      1593     0    67     1     9
 -3.6183165822282350E-02 a      1594     0    67     1    10
 -1.1444008514147998E-01 a      1595     0    67     1    11
 -1.5401612479684209E-02 a      1596     0    67     1    12
 -2.1706868549067695E-01 a      1597     0    67     1    13
 -2.1078111105423675E-01 a      1598     0    67     1    14
  6.4087419722469985E-01 a      1599     0    67     1    15
  2.9159569478021818E-01 a      1600     0    67     1    16
  3.7065078384776329E-01 a      1601     0    67     1    17
  1.6698057624390080E-02 a      1602     0    67     1    18
 -5.2049484718535688E-01 a      1603     0    67     1    19
 -3.8124435066953710E-01 a      1604     0    67     1    20
 -2.3032082292016748E-01 a      1605     0    67     1    21
  8.9360201032531589E-02 a      1606     0    67     1    22
  5.5289723538831159E-02 a      1607     0    67     1    23
  9.0996669081045242E-02 a      1608     0    67     1    24
 -4.8179380928384785E-01 a      1609     0    68     1     1
  1.4822147270493202E-01 a      1610     0    68     1     2
  1.5662304896813544E+00 a      1611     0    68     1     3
  2.9248146018363774E-01 a      1612     0    68     1     4
  8.0544268011116482E-01 a      1613     0    68     1     5
  3.5908532701678636E-01 a      1614     0    68     1     6
 -2.6857784654125368E-02 a      1615     0    68     1     7
 -2.0740469845822951E-02 a      1616     0    68     1     8
  7.5962421716355710E-01 a      1617     0    68     1     9
 -8.1267900468207621E-01 a      1618     0    68     1    10
 -1.0694507273746201E+00 a      1619     0    68     1    11
 -9.3059625815105840E-01 a      1620     0    68     1    12
  2.4881503854641027E-01 a      1621     0    68     1    13
  1.0314085553434931E+00 a      1622     0    68     1    14
 -9.0714509923306452E-01 a      1623     0    68     1    15
 -3.1056233009924922E-01 a      1624     0    68     1    16
 -8.8991635524458301E-01 a      1625     0    68     1    17
 -1.5765812033619472E-01 a      1626     0    68     1    18
 -7.0644867566139469E-01 a      1627     0    68     1    19
 -1.4649000766908167E+00 a      1628     0    68     1    20
  4.3223195099090346E-02 a      1629     0    68     1    21
 -9.8584124920196681E-01 a      1630     0    68     1    22
  4.0396020731182891E-01 a      1631     0    68     1    23
  4.9541368712576979E-02 a      1632     0    68     1    24
  6.0517772296128605E-02 a      1633     0    69     1     1
 -1.5721642940658345E-01 a      1634     0    69     1     2
  6.4076993465318433E-01 a      1635     0    69     1     3
 -1.3443418830424875E-01 a      1636     0    69     1     4
 -3.6108840840139333E-01 a      1637     0    69     1     5
 -1.0990416062820375E-01 a      1638     0    69     1     6
 -2.4978626654977576E-02 a      1639     0    69     1     7
 -8.7188835862724545E-01 a      1640     0    69     1     8
 -1.2898877934455119E-01 a      1641     0    69     1     9
  2.4931376838551553E-01 a      1642     0    69     1    10
 -1.9470817349390626E-01 a      1643     0    69     1    11
  8.5503714202628367E-02 a      1644     0    69     1    12
 -9.8349729676751360E-02 a      1645     0    69     1    13
  3.2187694540713757E-01 a      1646     0    69     1    14
 -1.9493003565405585E-02 a      1647     0    69     1    15
  1.0328977287204424E+00 a      1648     0    69     1    16
  4.2049792897173077E-01 a      1649     0    69     1    17
  4.0671675321885764E-01 a      1650     0    69     1    18
  5.8345260034463231E-01 a      1651     0    69     1    19
 -3.0554971513738194E-01 a      1652     0    69     1    20
