################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.5828691501966727E-02 a      2402     0   101     1     2
  1.3495686381571970E-01 a      2403     0   101     1     3
  1.8046897762530298E-01 a      2404     0   101     1     4
  7.3441978059591642E-02 a      2405     0   101     1     5
  1.7150860474591294E-02 a      2406     0   101     1     6
 -6.6198396234045234E-02 a      2407     0   101     1     7
  8.2821549531046715E-03 a      2408     0   101     1     8
  5.0804218343542734E-02 a      2409     0   101     1     9
  1.8454690913444408E-01 a      2410     0   101     1    10
 -7.4385672549598422E-02 a      2411     0   101     1    11
  6.8563636372933542E-02 a      2412     0   101     1    12
 -9.4329418983606389E-02 a      2413     0   101     1    13
 -2.6761427196760425E-02 a      2414     0   101     1    14
  1.2292202896461533E-01 a      2415     0   101     1    15
 -7.8063685935569241E-02 a      2416     0   101     1    16
  4.2468823008128410E-02 a      2417     0   101     1    17
 -1.5656582925701307E-01 a      2418     0   101     1    18
  4.4539611981291263E-02 a      2419     0   101     1    19
 -1.1813016931978772E-01 a      2420     0   101     1    20
  3.4634003009447724E-02 a      2421     0   101     1    21
 -8.7366975950161602E-02 a      2422     0   101     1    22
  2.5109279429489352E-02 a      2423     0   101     1    23
  2.1748829392223124E-01 a      2424     0   101     1    24
 -2.1039973222230651E-02 a      2425     0   102     1     1
 -8.4941429177345762E-02 a      2426     0   102     1     2
 -6.3462018405292281E-02 a      2427     0   102     1     3
 -2.9298437087625336E-03 a      2428     0   102     1     4
 -5.7186923134958413E-03 a      2429     0   102     1     5
 -1.4831534559043313E-01 a      2430     0   102     1     6
 -1.1990618139160281E-01 a      2431     0   102     1     7
 -1.0461604504686754E-03 a      2432     0   102     1     8
 -8.8381796824063830E-02 a      2433     0   102     1     9
 -2.9050362541835181E-02 a      2434     0   102     1    10
  1.5864134520563553E-02 a      2435     0   102     1    11
 -1.2232205376810443E-01 a      2436     0   102     1    12
 -3.2017641028749447E-02 a      2437     0   102     1    13
  2.0352027686590049E-01 a      2438     0   102     1    14
  1.4280896206809182E-01 a      2439     0   102     1    15
  1.0086978799724751E-01 a      2440     0   102     1    16
 -2.2406905256676898E-01 a      2441     0   102     1    17
  6.7732079806600886E-03 a      2442     0   102     1    18
  2.5384409830497306E-01 a      2443     0   102     1    19
  5.0513226174433386E-02 a      2444     0   102     1    20
  1.9643164786543701E-01 a      2445     0   102     1    21
  2.5487278439889228E-02 a      2446     0   102     1    22
 -3.4350322058814747E-02 a      2447     0   102     1    23
  4.9962916977557885E-02 a      2448     0   102     1    24
  6.1588004488515133E-02 a      2449     0   103     1     1
  1.1894983752903557E-01 a      2450     0   103     1     2
 -5.3723483164652294E-02 a      2451     0   103     1     3
  2.0554590642835217E-02 a      2452     0   103     1     4
 -4.0866092415154404E-02 a      2453     0   103     1     5
  1.3533036251424888E-01 a      2454     0   103     1     6
 -9.8794421930603879E-02 a      2455     0   103     1     7
 -1.7703985443976986E-02 a      2456     0   103     1     8
  8.0111065846371246E-02 a      2457     0   103     1     9
 -6.3867042922027606E-02 a      2458     0   103     1    10
  3.8695302648656629E-02 a      2459     0   103     1    11
 -1.4227620070505617E-01 a      2460     0   103     1    12
 -4.4099867795323974E-02 a      2461     0   103     1    13
  1.1867984658548819E-01 a      2462     0   103     1    14
 -3.0492230990668803E-02 a      2463     0   103     1    15
 -4.9969565855754357E-02 a      2464     0   103     1    16
 -5.5456124044483905E-02 a      2465     0   103     1    17
 -1.6078349009346840E-01 a      2466     0   103     1    18
 -3.6090923754747400E-02 a      2467     0   103     1    19
 -1.8140680711719778E-01 a      2468     0   103     1    20
  9.0286801966750846E-02 a      2469     0   103     1    21
  3.0160848189097550E-01 a      2470     0   103     1    22
 -1.5239488574732565E-01 a      2471     0   103     1    23
 -2.7162817333065491E-02 a      2472     0   103     1    24
  2.0687599606162957E-01 a      2473     0   104     1     1
  1.7166505428349974E-01 a      2474     0   104     1     2
  1.5769208690707051E-01 a      2475     0   104     1     3
  1.3098801563186063E-01 a      2476     0   104     1     4
  3.0622137045641440E-01 a      2477     0   104     1     5
 -1.5607986521049635E-01 a      2478     0   104     1     6
  3.5027647046085110E-02 a      2479     0   104     1     7
 -8.8535287580315619E-02 a      2480     0   104     1     8
  2.5879450640356033E-01 a      2481     0   104     1     9
 -6.4819640688839941E-02 a      2482     0   104     1    10
  8.7200821350185267E-02 a      2483     0   104     1    11
 -1.2307740209400375E-01 a      2484     0   104     1    12
  3.0592139920932071E-02 a      2485     0   104     1    13
 -5.4048290156154165E-02 a      2486     0   104     1    14
 -1.6525772523093518E-01 a      2487     0   104     1    15
 -4.6835675394786030E-02 a      2488     0   104     1    16
 -1.3220639952607063E-01 a      2489     0   104     1    17
 -4.2497521189936896E-02 a      2490     0   104     1    18
 -1.0456696745713986E-01 a      2491     0   104     1    19
  8.0002452952502190E-02 a      2492     0   104     1    20
  3.2706685850233994E-02 a      2493     0   104     1    21
  1.2450017324261933E-01 a      2494     0   104     1    22
 -7.1316591066833468E-02 a      2495     0   104     1    23
  2.3400166709804021E-01 a      2496     0   104     1    24
 -3.0851388187911073E-02 a      2497     0   105     1     1
 -8.9140649915500345E-02 a      2498     0   105     1     2
 -4.0865361037246258E-02 a      2499     0   105     1     3
  1.1321520040988975E-01 a      2500     0   105     1     4
 -5.0034980235642228E-02 a      2501     0   105     1     5
 -2.6352636461743222E-02 a      2502     0   105     1     6
  2.8320158905621073E-02 a      2503     0   105     1     7
 -9.3939769472485404E-02 a      2504     0   105     1     8
  6.9726341934078350E-03 a      2505     0   105     1     9
  1.0841259065247286E-01 a      2506     0   105     1    10
 -6.6304408189293298E-02 a      2507     0   105     1    11
 -1.2224411281198940E-02 a      2508     0   105     1    12
 -8.5608440869363381E-02 a      2509     0   105     1    13
 -1.2097235342393041E-02 a      2510     0   105     1    14
  7.3115882834188404E-03 a      2511     0   105     1    15
 -2.0030989413716300E-02 a      2512     0   105     1    16
  9.8972789705942449E-02 a      2513     0   105     1    17
 -3.2670856224451421E-02 a      2514     0   105     1    18
  4.9951178722344648E-02 a      2515     0   105     1    19
 -1.9352054417759609E-02 a      2516     0   105     1    20
  8.9207537799003409E-02 a      2517     0   105     1    21
 -7.3735542706770060E-02 a      2518     0   105     1    22
  7.5365444755720670E-02 a      2519     0   105     1    23
 -3.9639901249631689E-02 a      2520     0   105     1    24
  2.0637738264395800E-01 a      2521     0   106     1     1
  9.1046048633661003E-02 a      2522     0   106     1     2
  2.7580871079822067E-01 a      2523     0   106     1     3
 -9.5216800840933757E-02 a      2524     0   106     1     4
  1.1359016046348036E-01 a      2525     0   106     1     5
  1.3470069978810494E-02 a      2526     0   106     1     6
  7.9710112832313176E-02 a      2527     0   106     1     7
 -9.2425589314346201E-03 a      2528     0   106     1     8
 -1.1613662827903919E-01 a      2529     0   106     1     9
 -1.2362313595576208E-01 a      2530     0   106     1    10
  6.0378644570132072E-03 a      2531     0   106     1    11
  1.4812822610039159E-01 a      2532     0   106     1    12
  2.9582139626644771E-01 a      2533     0   106     1    13
 -2.0530035333358937E-01 a      2534     0   106     1    14
 -2.7988173325093046E-01 a      2535     0   106     1    15
 -2.9268261079184007E-02 a      2536     0   106     1    16
 -1.9791618873101560E-01 a      2537     0   106     1    17
  3.2912630367847168E-02 a      2538     0   106     1    18
 -5.7078898318511130E-02 a      2539     0   106     1    19
 -4.4834481035898634E-03 a      2540     0   106     1    20
  1.0114252045735411E-01 a      2541     0   106     1    21
  3.3221444977508244E-02 a      2542     0   106     1    22
  3.7915490516110442E-02 a      2543     0   106     1    23
 -8.8769255366400054E-02 a      2544     0   106     1    24
  4.6808101924616138E-02 a      2545     0   107     1     1
 -6.2300752540874214E-02 a      2546     0   107     1     2
  2.2856986593753785E-02 a      2547     0   107     1     3
  5.7653751044972286E-02 a      2548     0   107     1     4
 -1.4835483744652703E-01 a      2549     0   107     1     5
 -8.3614827241245429E-02 a      2550     0   107     1     6
  7.3637821844797571E-02 a      2551     0   107     1     7
 -2.8634714701292696E-02 a      2552     0   107     1     8
 -6.8385103134306235E-02 a      2553     0   107     1     9
  2.9231181229685446E-02 a      2554     0   107     1    10
 -3.2670226100545714E-02 a      2555     0   107     1    11
  3.5655241072858758E-02 a      2556     0   107     1    12
  2.6497190246587499E-01 a      2557     0   107     1    13
 -1.0073940166095872E-04 a      2558     0   107     1    14
  4.0464777809394004E-02 a      2559     0   107     1    15
 -1.2379983423329717E-02 a      2560     0   107     1    16
 -6.8275786260694679E-02 a      2561     0   107     1    17
  1.5426489073052932E-01 a      2562     0   107     1    18
  5.2658410227643592E-03 a      2563     0   107     1    19
 -5.3409644513390930E-03 a      2564     0   107     1    20
 -1.7791398567741559E-01 a      2565     0   107     1    21
 -3.5890225248053638E-02 a      2566     0   107     1    22
 -1.1124892867929223E-01 a      2567     0   107     1    23
 -2.0861727586598716E-01 a      2568     0   107     1    24
 -5.3247770224069894E-02 a      2569     0   108     1     1
 -2.6575619285724002E-02 a      2570     0   108     1     2
  8.5365420939588030E-02 a      2571     0   108     1     3
  9.9759887732572980E-02 a      2572     0   108     1     4
 -1.5637740935493297E-01 a      2573     0   108     1     5
  4.6378427900726465E-02 a      2574     0   108     1     6
  6.3386422703955100E-02 a      2575     0   108     1     7
 -1.3612359307473665E-01 a      2576     0   108     1     8
  1.2097781830104226E-01 a      2577     0   108     1     9
  3.3160649348762054E-02 a      2578     0   108     1    10
 -1.1811629397547883E-01 a      2579     0   108     1    11
  6.1867960815614291E-02 a      2580     0   108     1    12
  1.5857137045103314E-01 a      2581     0   108     1    13
 -1.2914093132612273E-01 a      2582     0   108     1    14
  1.7823573117010060E-02 a      2583     0   108     1    15
 -1.4253740414621746E-01 a      2584     0   108     1    16
 -2.3068198677331591E-03 a      2585     0   108     1    17
  7.5788110351216308E-03 a      2586     0   108     1    18
  8.3328555954802028E-02 a      2587     0   108     1    19
 -6.8453644867689650E-02 a      2588     0   108     1    20
  1.5754258757266412E-01 a      2589     0   108     1    21
 -8.1637124583406009E-02 a      2590     0   108     1    22
  9.3532578781834949E-03 a      2591     0   108     1    23
 -9.1311316448397767E-02 a      2592     0   108     1    24
  6.3744081814859271E-02 a      2593     0   109     1     1
  3.8449348916390007E-02 a      2594     0   109     1     2
 -1.0888336056558019E-01 a      2595     0   109     1     3
  7.9017587150490787E-02 a      2596     0   109     1     4
  1.3216216295647593E-01 a      2597     0   109     1     5
  2.5428783468965536E-02 a      2598     0   109     1     6
  1.1119075890280473E-01 a      2599     0   109     1     7
 -1.1328659334985350E-01 a      2600     0   109     1     8
 -6.1978932514832885E-02 a      2601     0   109     1     9
 -8.9738445499328204E-02 a      2602     0   109     1    10
 -6.0835386481479393E-03 a      2603     0   109     1    11
 -3.9146676003471340E-02 a      2604     0   109     1    12
  1.6159630367855016E-01 a      2605     0   109     1    13
 -1.3212891124444689E-01 a      2606     0   109     1    14
  1.4931484784344287E-01 a      2607     0   109     1    15
  2.3519774208776517E-02 a      2608     0   109     1    16
  8.8485320381844992E-02 a      2609     0   109     1    17
 -3.5415769602171319E-02 a      2610     0   109     1    18
 -1.3183341827683592E-01 a      2611     0   109     1    19
  1.8570059105496625E-01 a      2612     0   109     1    20
  2.5693119864556835E-01 a      2613     0   109     1    21
 -1.5021365922783103E-01 a      2614     0   109     1    22
  1.7596657755111422E-01 a      2615     0   109     1    23
 -1.4335787278421153E-01 a      2616     0   109     1    24
  4.5948095968954272E-02 a      2617     0   110     1     1
 -2.0441534437395277E-02 a      2618     0   110     1     2
 -1.0581718386293955E-01 a      2619     0   110     1     3
 -1.4639250850696101E-01 a      2620     0   110     1     4
